name,website,short_description,linkedin,categories,num_employees_enum,locations,founded_on,operating_status,founders
"Četrta pot, doo, Kranj",http://www.cetrtapot.si/,The fourth is a Slovenian IT company specializing in HR information and identification solutions.,https://www.linkedin.com/company/cetrta-pot-d-o-o-/,"Information Services, Information Technology",c_00051_00100,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/1990,active,
"Čili Pipp, Tomaž Pipp, s.p.",https://cilipipp.si/,Čili Pipp is Shopping & Retail online store,,"E-Commerce, Retail, Shopping",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",5/7/2010,active,
Čištín,https://www.cistin.cz/,Čištín is a manufacturer and producer of jewelry.,,"Jewelry, Manufacturing",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/1994,active,
Čkd Dukla,https://www.ckddukla.sk/en/,"Čkd Dukla manufactures boiler components, designs, implements of energy systems, reconstruction, and repair of boilers and pressure systems.",,"Industrial, Machinery Manufacturing, Product Design",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",1/1/1993,active,
Čočky-kontaktní.cz,https://www.cocky-kontaktni.cz,Čočky-kontaktní.cz offers contact lenses and accessories in the Czech Republic.,https://www.linkedin.com/company/%C4%8Do%C4%8Dky-kontaktn%C3%AD.cz,"E-Commerce, Eyewear, Retail",c_00001_00010,"European Union (EU), Europe, Middle East, and Africa (EMEA)",9/11/2004,active,
Đa Sắc,https://dasac.vn/,Cong ty Da Sac chuyen thiet ke va gia cong cac loai san pham composite chat luong. Da Sac mang toi cac san pham tu composite.,https://www.linkedin.com/in/dasacofficial/,E-Commerce,c_00011_00050,,3/18/1987,active,
Đi Outdoor,https://dioutdoor.vn,Đi Outdoor - Đồ cắm trại - du lịch dã ngoại,https://www.linkedin.com/company/dioutdoor/,"E-Commerce, Outdoors, Travel",c_00001_00010,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",12/31/2017,active,
Đi Siêu Thị - disieuthi.vn,https://disieuthi.vn/,Disieuthi.vn is the e-commerce business website.,https://www.linkedin.com/company/bluewave-jsc,"E-Commerce, Internet",,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2013,active,
Điện Lạnh HK,https://dienlanhhk.com/,Chúng tôi là công ty ĐIỆN LẠNH HK với 15 năm kinh nghiệm trong ngành sửa chữa điện lạnh,,,c_00011_00050,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/10/2015,active,
Điện Máy Chợ Lớn,https://dienmaycholon.vn,Điện Máy Chợ Lớn is an electronic supermarket.,https://www.linkedin.com/in/dienmaynoithatcholon/,"E-Commerce, Electronics, Marketing, Sales",c_05001_10000,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",5/21/2001,active,
Điện lạnh Vincool,https://dienlanhvincool.vn,"VinCool operates in the following fields: Repair, Maintenance, Cleaning of air conditioners, washing machines, water heaters, refrigerators.",https://www.linkedin.com/in/dienlanhvincool/,"Electronics, Information Technology",c_00011_00050,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",8/7/2019,active,
Điện máy Khánh Trung - 535 Nguyễn Hữu Thọ,https://dienmaykhanhtrung.com/,"Điện Máy Khánh Trung chuyên mua bán tủ lạnh, điều hòa, máy giặt, máy nước nóng, máy bơm, máy lọc nước, máy rửa xe,... chính hãng Đà Nẵng",https://www.linkedin.com/in/dienmaykhanhtrung/,E-Commerce,c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",4/23/2021,active,
Điện mặt trời Võ Gia Solar,https://vogiasolar.com/danh-muc-san-pham/he-thong-dien-nang-luong-mat-troi-hoa-luoi/,Solar company in Vietnam,https://www.linkedin.com/company/vogiasolar/,"Energy, Solar",c_00251_00500,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",5/5/2017,active,
Đua xe,https://duaxe.vn,Vietnamese autosport website,,,c_00001_00010,,1/1/2023,active,
Đài PT-TH Bà Rịa-Vũng Tàu,https://brt.vn,"Dai Phat Thanh VA Truyen Hinh Ba Ria-Vung Tau is a radio and TV broadcaster offering news, entertainment, and educational content.",,"Broadcasting, Internet Radio, News, TV",,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,active,
Đá Gà Cựa Dao,https://dagacuadao.org/,"Đá Gà Cựa Dao Philippin Mới Nhất Hôm Nay, được cập nhật 24/7 hàng ngày bao gồm các video phát trực tiếp. Website Dagacuadao.",,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,active,
Đá Mỹ Nghệ An Khang,https://damyngheankhang.vn/,"Cơ sở chế tác đá chuyên nghiệp các mặt hàng về đá mỹ nghệ tại làng nghề Ninh Vân, Hoa Lư, Ninh Bình với các sản phẩm chất lượng cao",https://www.linkedin.com/in/an-khang/,Construction,c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2020,active,
Đá Mỹ Nghệ Thiên Sơn - DMNTSNB,https://dakientruc.com/,"Đá Mỹ Nghệ Thiên Sơn - Lăng mộ đá, Tượng đá, Chân cột đá, Lan can - DMNTSNB",https://www.linkedin.com/in/damynghethienson/,,,,,active,
Đá quý An An,https://daquyanan.com/,"Đá quý An An chuyên cung cấp các loại vòng tay đá quý phong thủy, vật phẩm phong thủy, mặt dây chuyền, nhẫn, mặt phật bản mệnh theo tuổi.",https://www.linkedin.com/in/daquyanan/,,c_00001_00010,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",6/1/2019,active,Tài Lê Tuấn
Đèn pin Shadow Việt Nam,https://shadow.vn,"Được thành lập từ 2009, là đơn vị đi đầu trong nhập khẩu, phân phối và bán lẻ đèn pin cao cấp tại Hà Nội, Việt Nam.",https://www.linkedin.com/in/shadowvn,Sales,c_00011_00050,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2009,active,Ngô Việt Dũng
Đôi Đũa Vàng,https://doiduavang.vn/,"Đôi Đũa Vàng specializes in manufacturing and supplying frozen, pre-processed, and processed foods for supermarkets and convenience stores",,"Food and Beverage, Food Processing, Supply Chain Management",c_00251_00500,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",7/26/2001,active,
Đông Du Hà Nội,https://www.dongduhanoi.edu.vn/,"Học Tiếng Nhật - Du Học Nhật Bản Đông Du Hà Nội cung cấp dịch vụ du học Nhật Bản với nhiều học bổng, chương trình phù hợp với mọi đối tượng.",https://www.linkedin.com/in/dongduhanoi/,,c_00011_00050,,2/4/2000,active,
Đông Phú Tiên,https://thunggopalletgo.com.vn/,"Dong Phu Tien Company specializes in providing packaging services for goods, machinery and electronic equipment.",https://www.linkedin.com/in/dong-phu-tien-307367179/,Manufacturing,c_00011_00050,,,active,
Đông Sơn Steel & Manufacture,http://dongsonsteel.com.vn/,Manufacture,https://www.linkedin.com/company/dongsonsteel,Manufacturing,c_00051_00100,,3/9/2007,active,
Đông Tây Land,https://dongtayland.vn/,"Đông Tây Land is a real estate firm that provides investment, project management, consulting, and distribution services.",https://www.linkedin.com/company/dong-tay-land/,"Consulting, Impact Investing, Real Estate",c_00501_01000,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2009,active,
Đại Dương Corp,https://daiduongcorp.vn/,"http://daiduongcorp.vn/ là nhà phân phối chính thức sản phẩm thiết bị công nghiệp, tự động hóa",https://www.linkedin.com/in/daiduongcorp/,,c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",8/26/2010,active,
Đại Kinh Nam,https://daikinhnam.com.vn/,"Công Ty TNHH Xuất Nhập Khẩu Thương Mại Đại Kinh Nam - Đại Kinh Nam - chuyên cung cấp và phân phối Motor Giảm Tốc tại Bình Dương, Hà Nội",https://www.linkedin.com/company/daikinhnam/,,c_00101_00250,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",6/15/2016,active,
Đại Phát Corporation,https://daiphat-corp.com/,Đại Phát Corporation is an investment company and also specializes in development of real estate and house project.,https://www.linkedin.com/in/daiphatcorporation/,,c_00051_00100,,7/3/2014,active,
Đất nền căn hộ TPHCM,https://datnen-canho.com,"Đất nền căn hộ TPHCM là kênh thông tin tổng hợp các dự án đất nền, căn hộ, tin tức bất động sản mới nhất tại Tp.HCM",https://www.linkedin.com/in/dnchtphcm/,,c_00011_00050,,1/2/2020,active,
Đặc Sản Anh Khang,https://dacsananhkhang.vn/,"Đặc Sản Anh Khang chuyên sản xuất, cung cấp, phân phối đặc sản Thanh Hoá bao gồm: nem chua Thanh Hoá, nước mắm Ba Làng.",,,c_00011_00050,,,active,
Định Cư Phần Lan AFL,https://dinhcuphanlan.com.vn/,"Định cư Phần Lan an tâm cùng chuyên gia luật. Công Ty TNHH Tư vấn Luật AFL - chuyên gia tư vấn pháp lý,",,,c_00101_00250,,2/3/2016,active,
Định cư Mỹ - Interimm,https://www.interimm.vn/dinh-cu-my/,Payment,https://www.linkedin.com/in/dinhcumychatluong/,,c_00011_00050,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2/2/2000,active,
Đồ Bộ Đi Chùa,https://dobodichua.com/,"Dobodichua.com là nền tảng thương mại điện tử chuyên về các sản phẩm đồ lam và đồ bộ đi chùa cao cấp dành cho nam, nữ và trẻ em.",,,,,,active,
Đồ Chơi Hà Huy,https://dochoihahuy.com/,"Công ty đồ chơi Hà Huy chuyên nhập khẩu, sản xuất thiết bị mầm non, đồ chơi mầm non chất lượng, giá rẻ tại Hà Nội.",,"Information Technology, Messaging",,,,active,
Đồ Da Tâm Anh,https://tamanh.net/,"Đồ Da Tâm Anh cung cấp các mặt hàng thời trang cao cấp cho nam như: Giày, Túi xách, Ví, Dây lưng, Găng tay, Dây da đồng hồ và phụ kiện đồ da",https://www.linkedin.com/in/do-da-tam-anh/,,c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",7/12/2011,active,
Đồ da Laforce,https://laforce.vn/,"Laforce leather goods is a prestigious brand in Hanoi as well as nationwide in leather products such as shoes, bags, wallets, belts, gloves.",https://www.linkedin.com/in/dodalaforce1/,Fashion,,,,active,
Đồ Đồng Đại Bái,https://www.dothodongdaibai.com,"Cửa hàng đồ thờ cúng bằng đồng, chuyên đỉnh đồng, hoành phi câu đối giá rẻ. Sản xuất các mặt hàng đúc đồng mỹ nghệ",,,c_00011_00050,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",1/1/2013,active,
Đồng Hồ Hải Triều,https://donghohaitrieu.com,"Là chuỗi bán lẻ đồng hồ chính hãng, trang sức, mắt kính và phụ kiện hàng đầu tại Việt Nam",https://www.linkedin.com/in/donghohaitrieu-962335242/,,c_00101_00250,,1/1/1991,active,
Đồng Phục Hải Triều,https://haitrieu.com,"Đồng Phục, May Mặc, In Lụa, Gia Công, Fashion, Apparels, Textiles, Clothing, Unfirom",https://www.linkedin.com/in/dongphuchaitrieu/,"Apparel, Fashion",c_00051_00100,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2/28/2012,active,Pham Tuan Anh
Đời Sống Việt Nam,https://doisongvietnam.vn/,"Chào mừng bạn đến với trang web ""Đời Sống Việt Nam""! Đây là một trang cung cấp tin tức đầy sắc màu và thú vị",https://www.linkedin.com/in/doi-song-viet-nam/,,,,,active,
Đức Huy Mobile,https://www.duchuymobile.com,Đức Huy Mobile  - Shop Mobile in VietNam,,"E-Commerce, iOS",,,4/2/2012,active,
ĒSEN,https://esenmedical.com,ĒSEN's focus is on creating a path to a trusted healthcare solution through simplified healthcare content and personalized care.,https://www.linkedin.com/company/eseninc/,"Health Care, Medical, Software",,Asia-Pacific (APAC),5/22/2020,active,
Ēnosys,https://enosys.global/,"FLR Finance is a decentralized finance platform offering swapping, staking, and financial events on the blockchain.",https://www.linkedin.com/company/enosys-global,"Blockchain, Decentralized Finance (DeFi), Finance",c_00011_00050,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,active,Christodoulakis Nik
İKADA Danışmanlık,https://www.ikada.com.tr,"IKADA is a business consulting company that provides management consulting, project management, and implementation services.",https://www.linkedin.com/company/ikada-consulting,"Consulting, Human Resources, Project Management, Training",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1999,active,
İLBANK,https://www.ilbank.gov.tr,"İLBANK is a development and investment bank for provides loans, consultancy services, and technical support.",https://www.linkedin.com/company/ilbanktr,"Banking, Financial Services, Wealth Management",c_01001_05000,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",6/11/1933,active,
İLCİ HOLDİNG,https://ilci.com.tr,"İLCİ HOLDİNG specializes in developments in the construction sector including construction, mining, energy, agriculture, and tourism.",https://www.linkedin.com/company/ilci-holding,"Civil Engineering, Construction, Project Management",c_01001_05000,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1986,active,
İLHAN,https://www.ilhandemircelik.com,"İLHAN makes construction materials like reinforced bars, industrial pipes, and silting lines.",https://www.linkedin.com/company/ilhan-demir-celik-ve-boru-profil-endustrisi-a-s,"Building Material, Construction, Industrial",c_00101_00250,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1984,active,
İLK-eL Pano,http://www.ilk-el-pano.com.tr,"İLK-eL Pano produces panels for business centers, industrial facilities, hotels, industrial facilities, and sports complexes.",https://www.linkedin.com/company/ilk-el-elektrik-pano,"Industrial, Machinery Manufacturing, Manufacturing",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1974,active,
İLKSAN,https://www.ilksan.gov.tr,"İLKSAN is a government organization that provides retirement assignments, social aid funds, loans, and health needs.",https://www.linkedin.com/company/ilksan,"Financial Services, Government, Health Care, Lending, Non Profit, Social Assistance",c_00501_01000,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/13/1943,active,"Hasan Âli Yucel, İsmail Hakkı Tonguc"
İLTAWEB,https://www.iltaweb.com.tr,"İLTAWEB is a marketing agency that provides graphic design, digital marketing, and web design services.",https://www.linkedin.com/company/iltaweb/,"Digital Marketing, Graphic Design, Web Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2005,active,
İMA Bilgi Sistemleri,https://www.ima.com.tr,İMA Bilgi Sistemleri is an information technology company that provides software and consulting services.,https://www.linkedin.com/company/i%CC%87mabilgisistemleri,"Consulting, Information Services, Information Technology, Software",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",3/1/1994,active,
İMAJER,http://imajer.com,İMAJER is a consultancy agency that offers sales and marketing consultancy and corporate training services.,https://www.linkedin.com/company/i%CC%87majer-dan%C4%B1%C5%9Fmanl%C4%B1k,"Consulting, Marketing, Training",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2004,active,
İMECE,https://imecetasarruf.com,"İMECE provides financial services for housing, housing, vehicle, roofed workplace.",https://www.linkedin.com/company/imecetasarruf,"Finance, Financial Services",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2019,active,
İMEP-VET4JOB,https://www.imep.org/,İMEP-VET4JOB is a non-profit organization that offers employment through apprenticeship and vocational programs for individuals.,https://www.linkedin.com/company/imep-vet4job/,"Consulting, Employment, Non Profit",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",,active,
İMES OSB,https://www.imesdilovasi.org,"İMES OSB operates in machinery, automotive, steel, and plastics industries.",https://www.linkedin.com/company/imesdilovasi/,"Automotive, Industrial, Machinery Manufacturing, Plastics and Rubber Manufacturing",c_10001_max,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2001,active,
İNOSENS,http://www.inosens.com.tr,"İNOSENS provides healthcare data analytics, hospital decision support systems, and information security applications.",https://www.linkedin.com/company/inosens,"Analytics, Health Care, Information Technology",,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2014,active,Ismail Uzun
İNOVAKS Isıtma Soğutma Klima ve San. Tic,https://www.inovaks.com,"İNOVAKS is specialized in heating, ventilating, and air conditioning services.",https://www.linkedin.com/company/inovaks,"Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Mechanical Engineering",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2019,active,
İNTEL MAKINA,https://intellimach.com,İNTEL MAKINA specializes in producing solutions covering all processes in uPVC and aluminum automation.,https://www.linkedin.com/company/i%CC%87ntel-maki%CC%87na-a-%C5%9F,"Industrial, Industrial Automation",c_00101_00250,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",,active,
İNTER-MAR,https://intermar.com.tr,"İNTER-MAR provides main machine maintenance, fuel pump revision, repair, design, and engineering services.",https://www.linkedin.com/company/inter-mar-gemi-onarim/,"Industrial, Industrial Engineering, Mechanical Engineering",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1990,active,
İPEK MEKİK HALI,https://ipekcarpet.com.tr,İPEK MEKİK HALI is a manufacturing company that manufactures carpets.,https://www.linkedin.com/company/i%CC%87pek-meki%CC%87k-carpet,"Industrial, Manufacturing, Textiles",c_00101_00250,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1972,active,
İPEKİŞ,https://www.ipekis.com.tr,İPEKİŞ specializes in the production and marketing of woolen fabrics.,https://www.linkedin.com/company/i%CC%87peki%C5%9F-mensucat-t%C3%BCrk-a-%C5%9F,"Manufacturing, Retail, Textiles",c_05001_10000,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",10/1/1925,active,
İPİ Mühendislik,https://ipi.com.tr,"İPİ Mühendislik is a mechanical contracting company that offers HVAC installation, fire protection systems maintenance and repair services.",https://www.linkedin.com/company/ipi-m%C3%BChendislik,"Heating, Ventilation, and Air Conditioning (HVAC), Industrial, Mechanical Engineering",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1993,active,
İSG Çevre,https://www.isgcevre.com,"İSG Çevre offers technical support, legal interpretation, environmental, occupational health and safety management systems.",https://www.linkedin.com/company/isg-%C3%A7evre,"Consulting, Health Care, Legal, Technical Support",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2003,active,
İSGOLD,https://isgold.com.tr,"Isgold Altın Rafinerisi A.Ş. refines precious metals, produces gold bars and coins, and ensures secure packaging.",https://www.linkedin.com/company/isgold-altin-rafinerisi-a-s,"Foundries, Manufacturing, Mining",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2011,active,
İSTAFULL,http://istafull.net,"İSTAFULL is a design and social media agency that offers direct marketing, event management, and media production services.",https://www.linkedin.com/company/i%CC%87stafull-ajans,"Digital Media, Event Management, Marketing",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",,active,
İSTANBUL ONKOLOJİ HASTANESİ,https://istanbulonkoloji.com,"İSTANBUL ONKOLOJİ HASTANESİ provides algology, cardiology, general surgery, bronchoscopy, breast cancer, and plastic surgery treatments.",https://www.linkedin.com/company/istanbulonkolojihastanesi,"Health Care, Health Diagnostics, Hospital, Medical, Personal Health",c_00251_00500,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2008,active,
İSTEM,https://www.istemsa.com,"İSTEM is a medical device company that specializes in sales, repairs, and maintenance of medical devices.",https://www.linkedin.com/company/istem-tip-ci%CC%87hazlari,"Health Care, Medical Device, Wholesale",c_00251_00500,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1999,active,
İSTTELKOM,https://isttelkom.istanbul,İSTTELKOM is an information technologies and telecom solutions company that offers IT security and wireless network solutions.,https://www.linkedin.com/company/isttelkom-a-%C5%9F-,"Data Center, Information Technology, Internet, Telecommunications",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2012,active,
İSVEG,http://www.isveg.com.tr,İSVEG is a business consulting company that provides health and safety services.,https://www.linkedin.com/company/isveg-uzman-iş-sağlığı-ve-güvenliği,"Consulting, Health Care, Public Safety",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",,active,
İSİMTESCİL İNTERNET TEKNOLOJİLERİ,http://www.isimtescil.net/,İSİMTESCİL İNTERNET TEKNOLOJİLERİ is an online domain registrar also providing enterprise class hosting services to customers.,http://www.linkedin.com/company/2410753,"Enterprise Software, Online Portals, Web Hosting",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
İTEK,https://itek.com.tr,İTEK specializes in the design and manufacturing of electric bicycles.,https://www.linkedin.com/company/itekbicycles,"Cycling, Electric Vehicle, Industrial, Manufacturing, Sporting Goods",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2019,active,
İTRDUBAİ,https://itrdubai.com/,"ITR Logistics, Batı Afrika'ya yapılan feragatler için yetkili acentedir. Teklif AlBilgi al",,"Consulting, Logistics, Shipping",c_00051_00100,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East, Middle East and North Africa (MENA)",4/4/2001,active,
İTÜ Magnet,http://www.itumagnet.com,İTÜ Magnet offer Facilities Services for environment that will support the advanced level entrepreneurs.,https://www.linkedin.com/company/itumagnet,Facilities Support Services,c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/2017,active,
İZAYDAŞ,https://www.izaydas.com.tr,İZAYDAŞ is an environmental company that offers waste management and recycling services.,https://www.linkedin.com/company/kbbizaydas,"Environmental Consulting, Recycling, Waste Management",c_00251_00500,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1996,active,
İZKAP,https://www.izkap.com.tr,"İZKAP designs, develops, and supplies ventilation and chimney systems.",https://www.linkedin.com/company/izkapsanvetic,"Industrial, Manufacturing, Product Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2000,active,
İZMAKPAR,https://izmakpar.com,"İZMAKPAR is a manufacturer of sheet metal, rubber, and plastic molds.",https://www.linkedin.com/company/izmakpar,"Industrial, Manufacturing, Plastics and Rubber Manufacturing",c_00251_00500,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1997,active,
İZS Güvenli̇k Teknoloji̇leri̇,https://izsguvenlik.com,İZS Güvenli̇k Teknoloji̇leri̇ is a telecommunications company that offers network solutions and fire detection systems services.,https://www.linkedin.com/company/i%CC%87zs-g%C3%BCvenli%CC%87k-teknoloji%CC%87leri%CC%87-san-ve-di%C5%9F-ti%CC%87c-ltd-%C5%9Fti%CC%87/,"Project Management, Telecommunications",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2022,active,
İkbal Çini & Seramik,https://www.ikbalcini.com.tr,"İkbal Çini & Seramik designs, produces, and sells tiles and countertop sinks.",https://www.linkedin.com/company/i%CC%87kbal-%C3%A7ini-seramik/,"Building Material, E-Commerce, Product Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1996,active,
İki Nokta Mimarlık,https://ikinoktamimarlik.com,"İki Nokta Mimarlık is an architectural firm specializing in interior design, architecture, engineering, and consulting.",https://www.linkedin.com/company/iki-nokta-mimarl%C4%B1k,"Architecture, Civil Engineering, Construction, Interior Design",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2016,active,
İki-El Makina,https://www.ikielmakina.com,İki-El Makina is a manufacturing company specializing in four and fed factories and dust-holding filter systems.,https://www.linkedin.com/company/i%CC%87ki%CC%87-el-maki%CC%87na,"Industrial, Manufacturing",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1998,active,
İkipara,https://www.ikipara.com,İkipara is Turkey's bitcoin exchange platform.,https://www.linkedin.com/company/ikipara,"Bitcoin, Cryptocurrency, Financial Services",c_00001_00010,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2015,active,
İkiteknik Bilişim,https://www.ikiteknik.com,"İkiteknik Bilişim is an education center that provides consulting, software, and system expertise services.",https://www.linkedin.com/company/i̇ki̇tekni̇k-bi̇li̇şi̇m-eği̇ti̇m,"Consulting, Education, Training",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2010,active,
İkiyaka Reklam,https://ikiyakareklam.com,"İkiyaka Reklam is a marketing communications agency that offers digital marketing, media planning, and direct marketing services.",https://www.linkedin.com/company/i%CC%87kiyaka-i%CC%87leti%C5%9Fim-grubu,"Digital Marketing, Digital Media, Marketing",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/2009,active,
İkizler Aydınlatma,http://www.ikizlerlighting.com/,İkizler Aydınlatma is an electronic manufacturing company that offers lighting products.,https://www.linkedin.com/company/ikizleraydinlatma/,"Electronics, Lighting, Manufacturing",c_00011_00050,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA), Europe, Middle East, and Africa (EMEA)",1/1/1982,active,
İkizler Sera,https://ikizlersera.com.tr,"İkizler Sera makes sheet metal molds for agriculture, defense, greenhouse, and transportation sectors.",,"Industrial, Industrial Design, Industrial Engineering, Industrial Manufacturing",,"Europe, Middle East, and Africa (EMEA), Middle East, Europe, Middle East, and Africa (EMEA)",1/1/1975,active,
